Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Devine Ozigbo,,O,RB,4600,JAX,@TEN,16.8,TEN by 9,9%,-8%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Eifert,0,,TE,4600,JAX,@TEN,16.8,TEN by 9,9%,-8%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,8.0,8,1.3,1.3,1.3,1.3,1.3,4.8,1.0,11.1,2.4
Kenny Stills,,,WR,4600,HOU,BAL,22.0,BAL by 7,-11%,-12%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.2,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,3.5,0.8,2.6,0.6
Benny Snell,2,,RB,4600,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-14%,0.0,0.0,0.0,0.0,0.0,19.0,19.0,10.4,1.0,5.9,1.0,1.0,0.7,0.0,0.0,17,11.3,11.3,11.3,11.3,11.3,6.6,1.4,-1.4,-0.3
Irv Smith Jr.,,,TE,4600,MIN,@IND,22.8,IND by 3,2%,-16%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.3,0.0,11.0,7,1.6,1.6,1.6,1.6,1.6,5.0,1.1,0.8,0.2
KJ Hamler,,,WR,4600,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3.2,0.7,7.2,1.6
Van Jefferson,,,WR,4600,LAR,@PHI,23.3,LAR by 1,-2%,-18%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.7,0.0,10.3,6,3.6,3.6,3.6,3.6,3.6,4.0,0.9,6.4,1.4
Ito Smith,,,RB,4600,ATL,@DAL,24.0,DAL by 4.5,-6%,-9%,-4%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,0.0,4.0,3.0,3.0,0.8,2.0,0.7,4,2.1,2.1,2.1,2.1,2.1,2.0,0.4,2.0,0.4
J.D. McKissic,,,RB,4600,WAS,@ARI,20.3,ARI by 7,18%,6%,13%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.1,1.0,-0.7,5.0,5.0,2.4,2.0,0.2,8,0.4,0.4,0.4,0.4,0.4,3.0,0.7,5.3,1.2
Brian Hill,0,,RB,4600,ATL,@DAL,24.0,DAL by 4.5,-6%,-9%,-4%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.9,0.0,4.0,2.0,2.0,1.5,0.0,4.0,8,3.0,3.0,3.0,3.0,3.0,3.5,0.8,3.5,0.8
Michael Pittman Jr.,,,WR,4600,IND,MIN,25.8,IND by 3,3%,0%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9,0.0,5.0,3,2.0,2.0,2.0,2.0,2.0,4.3,0.9,5.7,1.2
Gus Edwards,,,RB,4600,BAL,@HOU,29.0,BAL by 7,10%,8%,15%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4,0.0,4.3,0.0,0.0,0.1,0.0,0.0,4,1.7,1.7,1.7,1.7,1.7,2.6,0.6,7.3,1.6
Jordan Wilkins,,,RB,4600,IND,MIN,25.8,IND by 3,3%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2.9,0.6,4.0,0.9
Kalif Raymond,0,,WR,4600,TEN,JAX,25.8,TEN by 9,1%,21%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4.8,1.0,0.0,0.0
Darrell Stewart Jr.,,,WR,4500,CAR,@TB,19.3,TB by 9,17%,-36%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Hodgins,,O,WR,4500,BUF,@MIA,23.5,BUF by 6,6%,17%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Chisena,,,WR,4500,MIN,@IND,22.8,IND by 3,2%,-16%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Murphy,,,RB,4500,CAR,@TB,19.3,TB by 9,17%,-36%,-31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ameer Abdullah,,,RB,4500,MIN,@IND,22.8,IND by 3,2%,-16%,-22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0
Olamide Zaccheaus,,,WR,4500,ATL,@DAL,24.0,DAL by 4.5,-6%,-9%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,1.5,0.3
Dexter Williams,,,RB,4500,GB,DET,28.0,GB by 6.5,20%,4%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Guidry,,,WR,4500,DAL,ATL,28.5,DAL by 4.5,10%,-7%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaMycal Hasty,,,RB,4500,SF,@NYJ,24.5,SF by 7,3%,-25%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deontay Burnett,,,WR,4500,PHI,LAR,22.3,LAR by 1,-2%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LeVante Bellamy,,,RB,4500,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,,O,WR,4500,GB,DET,28.0,GB by 6.5,20%,4%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Finke,,,WR,4500,SF,@NYJ,24.5,SF by 7,3%,-25%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,,O,WR,4500,SF,@NYJ,24.5,SF by 7,3%,-25%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Guyton,,,WR,4500,LAC,KC,19.3,KC by 9,-8%,15%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.1,0.0,16.0,5,2.1,2.1,2.1,2.1,2.1,1.5,0.3,7.9,1.8
Bryce Love,,,RB,4500,WAS,@ARI,20.3,ARI by 7,18%,6%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Edmunds,,,RB,4500,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Smith,,,WR,4500,DAL,ATL,28.5,DAL by 4.5,10%,-7%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0
Dalton Schoen,,,WR,4500,LAC,KC,19.3,KC by 9,-8%,15%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Pinkney,,,WR,4500,ATL,@DAL,24.0,DAL by 4.5,-6%,-9%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Merritt,,,WR,4500,MIA,BUF,17.5,BUF by 6,-15%,-10%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Isabella,,,WR,4500,ARI,WAS,27.3,ARI by 7,0%,25%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3.0,0.7,7.7,1.7
James Proche,,,WR,4500,BAL,@HOU,29.0,BAL by 7,10%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Xavier Jones,,,RB,4500,LAR,@PHI,23.3,LAR by 1,-2%,-18%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Nsimba Webster,,,WR,4500,LAR,@PHI,23.3,LAR by 1,-2%,-18%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Ke'Shawn Vaughn,,,RB,4500,TB,CAR,28.3,TB by 9,0%,25%,43%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0
Ty Johnson,,,RB,4500,DET,@GB,21.5,GB by 6.5,1%,11%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.0
Justin Watson,0,,WR,4500,TB,CAR,28.3,TB by 9,0%,25%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.0,3.0,4,1.1,1.1,1.1,1.1,1.1,5.6,1.2,5.8,1.3
Christian Wade,,,RB,4500,BUF,@MIA,23.5,BUF by 6,6%,17%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K.J. Hill,,,WR,4500,LAC,KC,19.3,KC by 9,-8%,15%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0
Jordan Scarlett,,,RB,4500,CAR,@TB,19.3,TB by 9,17%,-36%,-31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry Godwin,,,WR,4500,JAX,@TEN,16.8,TEN by 9,9%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Funchess,,,WR,4500,GB,DET,28.0,GB by 6.5,20%,4%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karan Higdon,,,RB,4500,HOU,BAL,22.0,BAL by 7,-11%,-12%,-15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Mack,,,WR,4500,NYG,@CHI,18.3,CHI by 5.5,-2%,-5%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakeem Butler,,,WR,4500,ARI,WAS,27.3,ARI by 7,0%,25%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Williams,,,RB,4500,KC,@LAC,28.3,KC by 9,-14%,-5%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keke Coutee,,,WR,4500,HOU,BAL,22.0,BAL by 7,-11%,-12%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0
AJ Dillon,,,RB,4500,GB,DET,28.0,GB by 6.5,20%,4%,17%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.4,0.0,7.0,0.0,0.0,0.3,0.0,0.0,4,1.4,1.4,1.4,1.4,1.4,2.1,0.5,1.7,0.4
Michael Walker,,,WR,4500,JAX,@TEN,16.8,TEN by 9,9%,-8%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Jeff Smith,,O,WR,4500,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Hall,,,WR,4500,WAS,@ARI,20.3,ARI by 7,18%,6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Davis,,,WR,4500,BUF,@MIA,23.5,BUF by 6,6%,17%,16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.0,8.0,4,2.6,2.6,2.6,2.6,2.6,2.5,0.6,7.1,1.6
Amara Darboh,,,WR,4500,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jehu Chesson,,,WR,4500,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Latimer,,,WR,4500,WAS,@ARI,20.3,ARI by 7,18%,6%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Thompson,,,RB,4500,KC,@LAC,28.3,KC by 9,-14%,-5%,3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.2,2.1,0.5
K.J. Osborn,,,WR,4500,MIN,@IND,22.8,IND by 3,2%,-16%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.0
Allen Hurns,,,WR,4500,MIA,BUF,17.5,BUF by 6,-15%,-10%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,,,RB,4500,ARI,WAS,27.3,ARI by 7,0%,25%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Reed,,,WR,4500,LAC,KC,19.3,KC by 9,-8%,15%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.8,0.2
Antoine Wesley,,O,WR,4500,BAL,@HOU,29.0,BAL by 7,10%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Perry,,,RB,4500,MIA,BUF,17.5,BUF by 6,-15%,-10%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,1,Q,WR,4500,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.7,1.0,0.0,9,0.5,0.5,0.5,0.5,0.5,5.9,1.3,10.5,2.3
Lamical Perine,,,RB,4500,NYJ,SF,17.5,SF by 7,-26%,3%,-28%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,3.4,0.8,1.7,0.4
Tyrie Cleveland,,Q,WR,4500,DEN,@PIT,17.0,PIT by 7.5,-19%,-7%,-17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0
Travis Benjamin,,,WR,4500,SF,@NYJ,24.5,SF by 7,3%,-25%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice Hill,,Q,RB,4500,BAL,@HOU,29.0,BAL by 7,10%,8%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quartney Davis,,,WR,4500,MIN,@IND,22.8,IND by 3,2%,-16%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Nabers,,,RB,4500,LAC,KC,19.3,KC by 9,-8%,15%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trishton Jackson,,,WR,4500,LAR,@PHI,23.3,LAR by 1,-2%,-18%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vyncint Smith,,O,WR,4500,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quez Watkins,,O,WR,4500,PHI,LAR,22.3,LAR by 1,-2%,0%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Armah,,,RB,4500,CAR,@TB,19.3,TB by 9,17%,-36%,-31%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3,1.0,0.5,0.0,0.0,0.3,0.0,0.0,3,0.1,0.1,0.1,0.1,0.1,0.4,0.1,1.9,0.4
Brandon Zylstra,,,WR,4500,CAR,@TB,19.3,TB by 9,17%,-36%,31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Trenton Cannon,,,RB,4500,CAR,@TB,19.3,TB by 9,17%,-36%,-31%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Rashard Davis,,,WR,4500,TEN,JAX,25.8,TEN by 9,1%,21%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ricard,,,RB,4500,BAL,@HOU,29.0,BAL by 7,10%,8%,15%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-5.0,1.0,1.0,1.0,0.0,9.0,2,-1.1,-1.1,-1.1,-1.1,-1.1,0.6,0.1,6.6,1.5
C.J. Board,,,WR,4500,NYG,@CHI,18.3,CHI by 5.5,-2%,-5%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9,0.0,8.5,1,2.7,2.7,2.7,2.7,2.7,0.7,0.2,4.7,1.0
Taiwan Jones,,,RB,4500,BUF,@MIA,23.5,BUF by 6,6%,17%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Adrian Killins,,,RB,4500,PHI,LAR,22.3,LAR by 1,-2%,0%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Taylor Jr.,,,RB,4500,GB,DET,28.0,GB by 6.5,20%,4%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick DiMarco,,,RB,4500,BUF,@MIA,23.5,BUF by 6,6%,17%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Claypool,,,WR,4500,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-10%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.0,8.0,2.0,2.0,3.7,0.0,19.5,6,5.7,5.7,5.7,5.7,5.7,3.8,0.8,16.3,3.6
Anthony Sherman,,,RB,4500,KC,@LAC,28.3,KC by 9,-14%,-5%,3%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.0,0.0
Aleva Hifo,,,WR,4500,KC,@LAC,28.3,KC by 9,-14%,-5%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Johnson,,,WR,4500,PIT,DEN,24.5,PIT by 7.5,-4%,0%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Holyfield,,,RB,4500,PHI,LAR,22.3,LAR by 1,-2%,0%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,,,WR,4500,NYJ,SF,17.5,SF by 7,-26%,3%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jennings,,,WR,4500,LAC,KC,19.3,KC by 9,-8%,15%,-29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
